频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,实际检测次数,有效检测率,首次出现时间,当前动态评分,当前检测置信度,长 GOP 预判,轮播预判,总采样次数,有效采样次数,动态样本次数,历史动态评分,历史置信度,主 phash,主 phash 出现次数,重复指数,时间跨度覆盖度,phash 集中度,锚点一致率,最大连续重复长度,单天最大连续重复,轮播源评分,轮播源等级,静态源评分,静态源等级,是否夜间停播
CCTV15,https://stream1.freetv.fun/22af5d7dab8dd2e8ed48ebe1b0eea9814783aa03554f5aff41f4e3ac07adb8a4.m3u8,,,,,,,1280x720,CCSH.txt,4,403,成功,h264,1280x720,25.0,有音频,1.484,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
CCTV13,http://120.238.94.10:9901/tsfile/live/1031_1.m3u8,,,,,,,720x576,CCSH.txt,877,200,成功,h264,720x576,25.0,有音频,17.692,14,0.2857142857142857,2601162217-hash-merge,100.0,0,0,0,14,4,4,0.0,4,b314ccd88fe84f8c,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,51.0,疑似静态源,0
东方卫视,https://t.freetv.fun/live/dong-fang-wei-shi-6.m3u8,,,,,,,1920x1080,CCSH.txt,8,403,成功,h264,1920x1080,25.0,有音频,0.947,14,1.0,2601162217-hash-merge,19.999999999999996,6,0,0,14,14,14,0.0,14,e3a7909c596d6ba0,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,24.6,动态源,0
浙江卫视,http://61.156.228.12:8154/tsfile/live/0124_1.m3u8,,,,,,,1920x1080,CCSH.txt,202,200,成功,h264,1920x1080,25.0,有音频,3.315,14,0.07142857142857142,2601162217-hash-merge,0.0,6,0,0,14,1,1,0.0,1,b0de09ce0d385fe4,1,0.0714,0.0714,0.0714,0.0,0.0714,1.0,10.3571,无轮播特征,18.0,动态源,0
湖南卫视,http://tvbox6.icu/tv/migu.php?id=hunws,,,,,,,1920x1080,CCSH.txt,3663,200,成功,h264,1920x1080,30.0,有音频,8.537,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
CCTV10,http://111.221.137.234:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0,,,,,,,1280x720,CCSH.txt,413,200,成功,h264,1280x720,25.0,有音频,1.567,14,0.7857142857142857,2601162217-hash-merge,46.666666666666664,6,1,0,14,11,11,0.0,11,e8aeb8a68691b69c,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,33.4,疑似动态源,0
CCTV17,http://113.15.109.216:59901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,720x576,CCSH.txt,204,200,成功,h264,720x576,50.0,有音频,1.708,14,0.21428571428571427,2601162217-hash-merge,13.33333333333333,6,0,0,14,3,3,0.0,3,e18af08913cf3f61,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=dc9e41d483fefd536dad7a6eb4d91f4a9d37e906ce1c582b1cc85960d34d36df8b864db7f8148188e2997210544c1455ac19fa4063b67d5521ece7addf0089d1209518e453b304d3fde926ff6a,,,,,,,1920x1080,CCSH.txt,312,200,成功,h264,1920x1080,30.0,有音频,0.593,14,0.35714285714285715,2601162217-hash-merge,100.0,6,1,1,14,5,0,100.0,5,c1c1c19d7e666363,5,0.3571,1.0,0.3571,1.0,0.1429,1.0,57.1429,明显轮播特征,79.0,静态源,0
CCTV12,http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a,,,,,,,1920x1080,CCSH.txt,415,200,成功,h264,1920x1080,30.0,有音频,0.513,14,0.8571428571428571,2601162217-hash-merge,100.0,6,1,1,14,12,0,100.0,12,c1c1c19d7e666363,12,0.8571,1.0,0.8571,1.0,0.3571,1.0,81.4286,强烈轮播特征,89.0,静态源,0
CCTV10,http://go.bkpcp.top/mg/cctv10,,,,,,,1280x720,CCSH.txt,1470,403,成功,h264,1280x720,25.0,有音频,2.946,14,0.7142857142857143,2601162217-hash-merge,46.666666666666664,6,1,0,14,10,10,0.0,10,b14e3cf1cb939131,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,33.4,疑似动态源,0
江苏卫视,https://stream1.freetv.fun/012d2a4cce4636c5171f9aeec96387bd726996f5faf60ae257f4548150a96d4f.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.677,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
CCTV15,https://stream1.freetv.fun/9350a599d0593a4eb692e9a5c26a4b0777dc9758db460b4e02a9ffa970765999.m3u8,,,,,,,1280x720,CCSH.txt,14,403,成功,h264,1280x720,25.0,有音频,1.494,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
湖南卫视,https://stream1.freetv.fun/a1bdb73d7739fce77368508dc82aff2bf83a73441468e548a9004f0763f6cb35.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.722,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-6.php,,,,,,,1920x1080,CCSH.txt,5,403,成功,hevc,1920x1080,25.0,有音频,2.805,14,0.35714285714285715,2601162217-hash-merge,13.33333333333333,6,0,0,14,5,5,0.0,5,cc33cc338c738c79,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
CCTV15,http://123.130.84.106:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,258,200,成功,h264,1920x1080,50.0,有音频,17.47,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
安徽卫视,https://stream1.freetv.fun/628f836552ae45288a839fd956c4e358ed2a16c7082ee854f37c299abfba9803.m3u8,,,,,,,1280x720,CCSH.txt,4,403,成功,h264,1280x720,25.0,有音频,1.707,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
CCTV12,https://migu.188766.xyz/?migutoken=df573f2b549db76c79da2e8ccd852d8b&id=CCTV12&type=yy,,,,,,,1920x1080,CCSH.txt,34,403,成功,h264,1920x1080,28.0,有音频,0.444,14,1.0,2601162217-hash-merge,19.999999999999996,6,0,0,14,14,14,0.0,14,fc87622b443cb3c6,9,0.6429,0.6429,0.7857,0.0,0.6429,1.0,55.3571,明显轮播特征,40.6,疑似动态源,0
CCTV11,http://111.61.236.247:9081/hls/11/index.m3u8,,,,,,,1920x1080,CCSH.txt,525,200,成功,h264,1920x1080,50.0,有音频,4.2,14,0.21428571428571427,2601162217-hash-merge,100.0,0,0,0,14,3,3,0.0,3,e1887cc313cf3e61,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,51.0,疑似静态源,0
CCTV11,http://60.16.0.216:5757/hls/12/index.m3u8,,,,,,,1920x1080,CCSH.txt,209,200,成功,h264,1920x1080,50.0,有音频,4.152,14,0.2857142857142857,2601162217-hash-merge,13.33333333333333,6,0,0,14,4,4,0.0,4,e188d2c7164d3f63,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
浙江卫视,http://222.169.85.8:9901/tsfile/live/0019_1.m3u8,,,,,,,1920x1080,CCSH.txt,227,200,成功,h264,1920x1080,25.0,有音频,2.509,14,0.5714285714285714,2601162217-hash-merge,0.0,6,0,0,14,8,8,0.0,8,96bb698ce691195a,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
安徽卫视,https://stream1.freetv.fun/fd5b9c563728d8fb69fea32ba4ed01d8eeeb316e1c8d7d7a5c8a688e95d14785.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.725,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
CETV4,https://migu.188766.xyz/?migutoken=b13d53d8aaf3b0080b8a0fd357235584&id=CETV4&type=yy,,,,,,,1920x1080,CCSH.txt,26,403,成功,h264,1920x1080,28.0,有音频,0.462,14,1.0,2601162217-hash-merge,19.999999999999996,6,0,0,14,14,14,0.0,14,fc87622b443cb3c6,9,0.6429,0.6429,0.7857,0.0,0.6429,1.0,55.3571,明显轮播特征,40.6,疑似动态源,0
CCTV10,http://221.2.148.205:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,247,200,成功,h264,1920x1080,50.0,有音频,4.225,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=876a940958defb8a6514e54b9a992f0208f7db15754439ec4131d690bb68982f44bdfa6edbdbbdaf91035ca931a5577a8de3f1af81b18ee26104662899818f2703ab8bf49c63365ef4c1abb782,,,,,,,1920x1080,CCSH.txt,350,200,成功,h264,1920x1080,30.0,有音频,0.696,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,c1c1c19d7e666363,13,0.9286,1.0,0.9286,1.0,0.8571,1.0,94.2857,强烈轮播特征,97.0,静态源,0
浙江卫视,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,218,200,成功,h264,1920x1080,25.0,有音频,3.627,14,0.5714285714285714,2601162217-hash-merge,0.0,6,0,0,14,8,8,0.0,8,f8e20d161f1d4a6d,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
CCTV11,https://stream1.freetv.fun/0873471d1f3080eb9ba37ba7d0b57b5c8ec5fc1ff0bf01cf76e8377d5dde63b9.m3u8,,,,,,,1280x720,CCSH.txt,13,403,成功,h264,1280x720,25.0,有音频,1.499,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
CCTV10,http://tvbox6.icu/tv/migu.php?id=cctv10,,,,,,,1920x1080,CCSH.txt,3535,200,成功,h264,1920x1080,30.0,有音频,8.321,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
CCTV15,https://stream1.freetv.fun/4527ac01c644a80db2af750c7a198c3b78d5bcbbe60e5417521aee7d44442e97.m3u8,,,,,,,1280x720,CCSH.txt,4,403,成功,h264,1280x720,25.0,有音频,1.519,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
CCTV13,http://sun135790.x3322.net:9901/tsfile/live/16020_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,200,200,成功,h264,1920x1080,50.0,有音频,9.107,14,0.21428571428571427,2601162217-hash-merge,13.33333333333333,6,0,0,14,3,3,0.0,3,cdb817834f942727,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
CCTV13,https://stream1.freetv.fun/d0930eb9d0d22a809891cd6a4828a6887219e9db31801066a6684286d00a048c.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.515,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
湖南卫视,http://218.3.138.25:1111/tsfile/live/1018_1.m3u8,,,,,,,1920x1080,CCSH.txt,216,200,成功,h264,1920x1080,25.0,有音频,9.157,14,0.07142857142857142,2601162217-hash-merge,100.0,0,0,0,14,1,1,0.0,1,b4ca1bb2f58f2506,1,0.0714,0.0714,0.0714,0.0,0.0714,1.0,10.3571,无轮播特征,51.0,疑似静态源,0
CCTV15,http://tvlist.top/jd/index.php?id=cctv15&qt=183.224.122.114:8014,,,,,,,1920x1080,CCSH.txt,2792,200,成功,hevc,1920x1080,25.0,有音频,2.673,14,0.2857142857142857,2601162217-hash-merge,46.666666666666664,6,1,0,14,4,4,0.0,4,8873cc33ccb166dc,1,0.0714,0.0714,0.2143,0.25,0.0714,1.0,17.5,无轮播特征,33.4,疑似动态源,0
CCTV12,http://113.25.252.226:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,720x576,CCSH.txt,236,200,成功,h264,720x576,25.0,有音频,2.034,14,0.8571428571428571,2601162217-hash-merge,13.33333333333333,6,0,0,14,12,12,0.0,12,8dace67a0b895527,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
CCTV14,https://stream1.freetv.fun/115b551bd6a7b8d5bf03318abf56d21464ae2c83e336d4eb7922aac92a74965d.m3u8,,,,,,,1280x720,CCSH.txt,4,403,成功,h264,1280x720,25.0,有音频,1.487,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8,,,,,,,1920x1080,CCSH.txt,442,200,成功,h264,1920x1080,50.0,有音频,2.619,14,0.21428571428571427,2601162217-hash-merge,6.666666666666665,6,0,0,14,3,3,0.0,3,c1b3d04e8fc8567c,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,20.2,动态源,0
CCTV17,https://stream1.freetv.fun/1316eecb8e0b4da4df15c1027663095f3479ac52479f8c8605da5c1509555414.m3u8,,,,,,,1280x720,CCSH.txt,20,403,成功,h264,1280x720,25.0,有音频,1.489,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
CCTV12,https://stream1.freetv.fun/c1158e9f574adaa9f9b0e6416e9e0f0077b18a48d85c31c916d87bf60790c74d.m3u8,,,,,,,1280x720,CCSH.txt,77,403,成功,h264,1280x720,25.0,有音频,1.499,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
湖南卫视,http://go.bkpcp.top/mg/hunws,,,,,,,3840x2160,CCSH.txt,1487,403,成功,hevc,3840x2160,25.0,有音频,2.408,14,0.9285714285714286,2601162217-hash-merge,19.999999999999996,6,0,0,14,13,13,0.0,13,a7c3a5c3078c1ebc,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,24.6,动态源,0
东方卫视,http://hmfs.f3322.net:3388/hls/24/index.m3u8,,,,,,,1920x1080,CCSH.txt,223,200,成功,h264,1920x1080,50.0,有音频,2.693,14,0.7142857142857143,2601162217-hash-merge,0.0,6,0,0,14,10,10,0.0,10,f0f00d1d3d843d97,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
CCTV17,http://go.bkpcp.top/mg/cctv17,,,,,,,1280x720,CCSH.txt,21,403,成功,h264,1280x720,25.0,有音频,1.798,14,0.35714285714285715,2601162217-hash-merge,26.66666666666667,6,1,0,14,5,5,0.0,5,e188f48913cf3f61,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,26.8,疑似动态源,0
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8,,,,,,,1920x1080,CCSH.txt,153,200,成功,h264,1920x1080,50.0,有音频,1.876,14,0.2857142857142857,2601162217-hash-merge,6.666666666666665,6,0,0,14,4,4,0.0,4,87782866d7b970a9,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,20.2,动态源,0
东方卫视,https://stream1.freetv.fun/d49c42e377a3c69a6dbd4489265b8d89168a6cd39cd418df86ed141b58d05c39.m3u8,,,,,,,1280x720,CCSH.txt,4,403,成功,h264,1280x720,25.0,有音频,1.672,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
湖南卫视,https://stream1.freetv.fun/de66f0e2a8ae04c059b513a80449d5cc48463d9bee3e01e241a7c776d420d13a.m3u8,,,,,,,1280x720,CCSH.txt,6,403,成功,h264,1280x720,25.0,有音频,1.727,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
东方卫视,http://dxa.yiandrive.com:39319/sh/dfws,,,,,,,1920x1080,CCSH.txt,1805,200,成功,h264,1920x1080,50.0,有音频,5.041,14,0.9285714285714286,2601162217-hash-merge,26.66666666666667,6,1,0,14,13,12,7.692307692307693,13,b4fec72d42a05c8d,1,0.0714,0.0714,0.2143,0.0769,0.0714,1.0,14.0385,无轮播特征,28.5692,疑似动态源,0
CCTV12,https://stream1.freetv.fun/42db57df2f3a527d3d4b1ae87be77b20322d9240d4337b0f15bcae2a25717083.m3u8,,,,,,,1280x720,CCSH.txt,74,403,成功,h264,1280x720,25.0,有音频,1.498,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
CCTV13,https://stream1.freetv.fun/fc94bc81376ea01b8f79faa66d741ce809a9c806fdaa6b310ff275e5792e2195.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.525,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
CCTV11,https://stream1.freetv.fun/91c6c9a30aa46414e233ccad6dbcf8680e624440eadccb1ab8a7e16f5a37ba75.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.523,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=2c8ff357aa2421f58bdbe7599a401e91b4e82c915fb4cdc01b7b5958d324557b8fe0b9dfc2848124c14b3c90fbeeaaec9a973e08efe51011771d0fbfcdfb36bbb23ba40211547f349c501b6997,,,,,,,1920x1080,CCSH.txt,314,200,成功,h264,1920x1080,30.0,有音频,0.652,14,0.6428571428571429,2601162217-hash-merge,100.0,6,1,1,14,9,0,100.0,9,c1c1c19d7e666363,9,0.6429,0.9286,0.6429,1.0,0.2857,1.0,70.3571,明显轮播特征,85.0,静态源,0
东方卫视,https://migu.188766.xyz/?migutoken=99cfd59e399250d8c9fd60fdf6d5f688&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy,,,,,,,1920x1080,CCSH.txt,39,403,成功,h264,1920x1080,28.0,有音频,0.463,14,0.5,2601162217-hash-merge,19.999999999999996,6,0,0,14,7,7,0.0,7,da013f7c61e5849e,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,24.6,动态源,0
CCTV12,https://stream1.freetv.fun/9556fd1c9478795a55246e0e943c722fc1b47fd5e2ab6de9ebf371e1eca09d68.m3u8,,,,,,,1280x720,CCSH.txt,71,403,成功,h264,1280x720,25.0,有音频,1.513,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
CCTV14,http://go.bkpcp.top/mg/cctv14,,,,,,,1280x720,CCSH.txt,28,403,成功,h264,1280x720,25.0,有音频,1.745,14,0.7142857142857143,2601162217-hash-merge,46.666666666666664,6,1,0,14,10,9,10.0,10,e592dacd27093e23,1,0.0714,0.0714,0.2143,0.1,0.0714,1.0,14.5,无轮播特征,35.7,疑似动态源,0
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,219,200,成功,h264,1920x1080,50.0,有音频,4.456,14,0.14285714285714285,2601162217-hash-merge,6.666666666666665,6,0,0,14,2,2,0.0,2,839a74c9138d9fc3,1,0.0714,0.0714,0.1429,0.0,0.0714,1.0,11.4286,无轮播特征,20.2,动态源,0
CCTV15,https://stream1.freetv.fun/34f6b70a0267653f7b71226d2c587babf1f59bed3bf48b33f7c6fc8b98ee0afd.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.511,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
东方卫视,http://111.221.137.234:44330/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0,,,,,,,1280x720,CCSH.txt,206,200,成功,h264,1280x720,25.0,有音频,4.717,14,0.8571428571428571,2601162217-hash-merge,40.0,6,1,0,14,12,12,0.0,12,94b4073f73467a85,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,31.2,疑似动态源,0
CCTV16,https://epg.pw/stream/c1beb2abcba5aef09c2f58efc3ca84b76de2c7b9cf60762b0d79772d9e70d454.m3u8,,,,,,,1280x720,CCSH.txt,347,200,成功,h264,1280x720,25.0,有音频,1.816,14,0.8571428571428571,2601162217-hash-merge,100.0,6,1,1,14,12,0,100.0,12,8e87b3f801fd2c61,12,0.8571,0.8571,0.8571,1.0,0.8571,1.0,89.2857,强烈轮播特征,96.0,静态源,0
CCTV15,https://www.freetv.top/migu/673168223.m3u8?migutoken=ad38294ea17b61fb4e3582dd4b38fe6903d520cf9c77df387069a12c1d35acd569d2a80ad10f3f759e3130a7cf82f39f4700e10050fa4438027fb9151be012733eede3d7a5db53a58345272ef8,,,,,,,1920x1080,CCSH.txt,364,200,成功,h264,1920x1080,30.0,有音频,0.964,14,0.7857142857142857,2601162217-hash-merge,100.0,6,1,1,14,11,0,100.0,11,c1c1c19d7e666363,11,0.7857,1.0,0.7857,1.0,0.2857,1.0,77.1429,强烈轮播特征,87.0,静态源,0
浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-8.m3u8,,,,,,,1920x1080,CCSH.txt,6,403,成功,h264,1920x1080,25.0,有音频,0.752,14,0.9285714285714286,2601162217-hash-merge,40.0,6,1,0,14,13,6,53.84615384615385,13,a69ed3b74a29cc14,1,0.0714,0.0714,0.2143,0.6154,0.0714,1.0,24.8077,无轮播特征,43.5846,疑似动态源,0
浙江卫视,https://stream1.freetv.fun/bd399dd2f8b8ba3112838aec3794ea1f33993bceb20f2eff230b8d62409199c7.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.682,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
湖南卫视,http://61.156.228.12:8154/tsfile/live/0128_1.m3u8,,,,,,,1920x1080,CCSH.txt,205,200,成功,h264,1920x1080,25.0,有音频,5.316,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
CCTV12,https://stream1.freetv.fun/324e6aa1dded3b4f9b181969fad75b68afe050090a40010aba5b8eb9cf1493a2.m3u8,,,,,,,1280x720,CCSH.txt,72,403,成功,h264,1280x720,25.0,有音频,1.549,14,0.9285714285714286,2601162217-hash-merge,100.0,6,1,1,14,13,0,100.0,13,8e87b3f801fd2c61,13,0.9286,1.0,0.9286,1.0,0.7857,1.0,92.8571,强烈轮播特征,96.0,静态源,0
CCTV10,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,218,200,成功,h264,1920x1080,50.0,有音频,2.339,14,0.21428571428571427,2601162217-hash-merge,6.666666666666665,6,0,0,14,3,3,0.0,3,800935f5d64c7d2f,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,20.2,动态源,0
江苏卫视,https://stream1.freetv.fun/ab96b0ba87db2285506cd908301589912d6162c0fbae266f556585184a115dcb.m3u8,,,,,,,1280x720,CCSH.txt,73,403,成功,h264,1280x720,25.0,有音频,1.706,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
东方卫视,https://stream1.freetv.fun/1adeb3128cbc7c74ed017192dc53a04fbf7d1add75418b57417546d1047b3a72.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.721,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,0,100.0,14,8e87b3f801fd2c61,14,1.0,1.0,1.0,1.0,1.0,1.0,100.0,强烈轮播特征,100.0,静态源,0
东方卫视,https://t.freetv.fun/live/dong-fang-wei-shi-1.php,,,,,,,720x576,CCSH.txt,5,403,成功,h264,720x576,25.0,有音频,2.536,14,0.6428571428571429,2601162217-hash-merge,26.66666666666667,6,1,0,14,9,9,0.0,9,ce72a64d9944d3a9,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,26.8,疑似动态源,0
