频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,检测次数,动态级别,平均抓帧时间,抓帧失败次数,出现最多次数phash的次数,出现最多次数的phash值
Teen Nick,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f0d668b872e4400073acc68/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b213443-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3bb546d1-de13-46e1-866b-96217817403c,,,,,,Undefined,426x240,iptv-org-all.txt,118,200,成功,h264,426x240,30.0,有音频,2.039,10,108,2.036868039666691,0,6,cdc36763d91a303c
Travelxp Spain (720p),https://travelxp-travelxp-5-eu.rakuten.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,907,200,成功,h264,1280x720,29.97002997002997,有音频,1.424,10,14,1.656479521333343,0,4,bdf924c4e54794a4
Telepace 1 (1080p),https://jk3lz2bwlw79-hls-live.mariatvcdn.it/teleradiopace1/efcc8fc46cab26315ce3f5845d76008f.sdp/playlist.m3u8,Telepace1.it@SD,,,,https://i.imgur.com/TpdsPWG.png,Religious,1920x1080,iptv-org-all.txt,1867,200,成功,h264,1920x1080,25.0,有音频,0.964,10,91,1.6509423656666702,0,3,8e016983679cf59e
Telesur HD (1080p),https://mblesmain01.telesur.ultrabase.net/mbliveMain/hd/playlist.m3u8,Telesur.ve@HD,,,,https://i.imgur.com/P50VjRX.png,News,1920x1080,iptv-org-all.txt,428,200,成功,h264,1920x1080,,有音频,0.471,10,44,1.2565460706666538,0,3,8d70331fd1366cc9
TV Copán (720p) [Not 24/7],https://s.emisoras.tv:8081/tvcopan/index.m3u8,TVCopan.hn@SD,,,,https://i.imgur.com/JiPmRFr.png,Undefined,1280x720,iptv-org-all.txt,23,200,成功,h264,1280x720,29.97002997002997,有音频,0.885,9,145,1.1023306516666669,0,2,c1e1e1e1e1e1e31e
Telever (1080p) [Not 24/7],https://soportedvb.click:3413/live/televerlive.m3u8,Telever.do@SD,,,,https://imgur.com/ejKctXc.png,General,1280x720,iptv-org-all.txt,542,200,成功,h264,1280x720,29.97002997002997,有音频,0.614,10,70,0.7625052800000086,0,3,c15a3fda0dd42b91
Top Serien (1080p),https://amg00609-palatinmediafil-cractiontv-rakuten-dhjcp.amagi.tv/hls/amagi_hls_data_rakutenAA-cractiontv-rakuten/CDN/master.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,426,200,成功,h264,1920x1080,25.0,有音频,4.1,10,185,4.181619474666642,0,2,dd6f36954a200e7a
Top News (720p),https://live.topnews.co.th/hls/topnews_a_720.m3u8,TopNews.th@SD,,,,https://i.imgur.com/tRFnV9M.png,News,1280x720,iptv-org-all.txt,1392,200,成功,h264,1280x720,25.0,有音频,1.732,10,145,2.2546064006666975,0,3,807e7f815c916e2b
TV Centro 27.2 HD (720p),https://cloud2.streaminglivehd.com:1936/8004/8004/playlist.m3u8,TVCentro272HD.hn@SD,,,,https://i.imgur.com/Wo2scQf.jpg,Entertainment,1280x720,iptv-org-all.txt,40,200,成功,h264,1280x720,,有音频,1.277,10,118,1.4320391730000022,0,3,c5ecf00f17b57242
TV 1 Oberösterreich (1080p),https://streaming10.huberwebmedia.at/LiveApp/streams/238985177034727564068269_adaptive.m3u8,TV1Oberosterreich.at@SD,,,,https://i.postimg.cc/Qx34YmYp/tv1oberosterreich.png,Undefined,1920x1080,iptv-org-all.txt,1964,200,成功,h264,1920x1080,50.0,有音频,11.586,10,124,11.386952775999987,1,6,e7ccf8a14e912b94
TeleMusik Senegal (720p),https://58c04fb1d143f.streamlock.net/rezopropartner_1_live/rezopropartner_1_live/playlist.m3u8,TeleMusikSenegal.sn@SD,,,,https://i.imgur.com/dPAPLsd.png,Music,1280x720,iptv-org-all.txt,632,200,成功,h264,1280x720,50.0,有音频,3.537,9,127,4.252565447666655,0,3,a5a5a5a5a5e15a5a
TV Aldeia (720p),https://stmv1.samcast.com.br/giovane7843/giovane7843/playlist.m3u8,TVAldeia.br@SD,,,,https://i.imgur.com/rsfnv4Z.png,General,640x360,iptv-org-all.txt,1954,200,成功,h264,640x360,30.0,有音频,3.511,10,102,4.021934355333333,0,3,bf6ad32ae0e4a095
T News (720p),https://cdn-1.pishow.tv/live/385/master.m3u8,TNews.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_T_NEWS/images/LOGO_HD/image.png,News,424x240,iptv-org-all.txt,224,200,成功,h264,424x240,25.0,有音频,10.662,10,186,11.486555976333326,0,1,a6f3d047bc1c874c
Superyacht TV (1080p),https://sy.wns.live/hls/stream.m3u8,SuperyachtTV.mc@SD,,,,https://i.imgur.com/cgjgjE1.png,Lifestyle,1920x1080,iptv-org-all.txt,1629,200,成功,h264,1920x1080,25.0,有音频,2.128,10,116,2.80080994299999,0,5,8bab29298b8b765c
The Jack Hannah Channel,https://littonjackhannah-samsungca.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,553,200,成功,h264,1920x1080,29.97002997002997,有音频,1.915,10,104,2.3338180789999874,0,3,879d50e41df34c99
TV Almassora (1080p),https://tvalmassora.com/hls/tvalmassora.m3u8,TVAlmassora.es@SD,,,,https://i.imgur.com/syeJXGh.png,General,1280x720,iptv-org-all.txt,1557,200,成功,h264,1280x720,25.0,有音频,4.238,10,174,3.8196823596666527,0,12,
The Asylum,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f8ece1a89d79800072510e6/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e052a62-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1739a4c5-d7e2-41f4-aa40-91bb650267c5,TheAsylum.us@France,,,,https://i.imgur.com/dx9tt1B.png,Series,426x240,iptv-org-all.txt,38,200,成功,h264,426x240,30.0,有音频,1.579,10,108,2.781985827000009,0,3,94eb69d6109a27cd
Top Gear,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64c109735dc1660008a4a2dc/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc868b94-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9e72ab54-005c-442a-8510-df09662327ff,,,,,,Undefined,426x240,iptv-org-all.txt,43,200,成功,h264,426x240,30.0,有音频,1.453,10,119,1.7220046536666587,0,3,eb3219c51e89acf8
The Price Is Right (720p),http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/643f035d5a0cd50008361534/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c4cd0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d06b772a-7763-4458-af84-caf22f5c8c15,ThePriceIsRight.us@HD,,,,https://upload.wikimedia.org/wikipedia/commons/5/57/ThePriceisRight20072022.png,Entertainment,426x240,iptv-org-all.txt,1501,200,成功,h264,426x240,30.0,有音频,1.229,10,124,1.9368780243333201,0,3,80f1749c4f0f517d
TV5 News (576p),https://yuppmedtaorire.akamaized.net/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/tv5_nim_https/110322/tv5/playlist.m3u8,TV5News.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TV5_TELUGU/images/LOGO_HD/image.png,News,384x216,iptv-org-all.txt,184,200,成功,h264,384x216,25.0,有音频,2.733,10,171,4.845664943666672,0,2,dc0c7c23d11b2be3
Such TV,https://video.primexsports.com/suchnews/live/playlist.m3u8,SuchTV.pk@SD,,,,https://i.imgur.com/yYMh3JJ.png,News,1920x1080,iptv-org-all.txt,1690,200,成功,h264,1920x1080,30.0,有音频,3.85,10,111,6.087335070666692,0,3,
Ton TV (720p) [Not 24/7],https://live.artidijitalmedya.com/artidijital_tontv/tontv/playlist.m3u8,TonTV.tr@SD,,,,https://i.imgur.com/f0Soeob.png,Undefined,1920x1080,iptv-org-all.txt,288,200,成功,h264,1920x1080,25.0,有音频,4.358,9,165,5.536262135000015,0,3,efc81476c0794d4e
TV5Monde Style (1080p) [Geo-blocked],https://ott.tv5monde.com/Content/HLS/Live/channel(style1)/variant.m3u8,TV5MondeStyle.fr@SD,,,,https://i.imgur.com/cwC7Q2V.png,Lifestyle,1920x1080,iptv-org-all.txt,289,200,成功,h264,1920x1080,25.0,有音频,9.111,10,179,9.277247157333326,0,2,bf60839cf8632399
Teleimpacto (720p) [Not 24/7],https://vpss2003.streamprolive.com/hls/live.m3u8,Teleimpacto.do@SD,,,,https://i.imgur.com/dBEysOV.png,General,1280x720,iptv-org-all.txt,1086,200,成功,h264,1280x720,29.97002997002997,有音频,0.805,8,96,7.7304686373333125,1,3,883fd32ed32e9066
TV9 Telugu (720p),https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9telcmjhcs/liveabr/playlist.m3u8,TV9Telugu.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TV9_TELUGU_NEWS/images/LOGO_HD/image.png,News,640x360,iptv-org-all.txt,568,200,成功,h264,640x360,25.0,有音频,4.355,10,171,6.220759883000028,0,2,c6479b6e9d385039
Television Espoir 47 (720p),https://cdn140m.panaccess.com/HLS/Espoir47/index.m3u8,TelevisionEspoir47.tg@SD,,,,https://i.imgur.com/utBh0xL.png,General,1280x720,iptv-org-all.txt,988,200,成功,h264,1280x720,25.0,有音频,3.078,10,186,3.7810662056666615,0,1,bc5e83cecb231839
TürkHaber (720p),https://edge1.socialsmart.tv/turkhaber/bant1/playlist.m3u8,TurkHaberTV.tr@SD,,,,https://i.imgur.com/2AcRKdL.png,News,1280x720,iptv-org-all.txt,1853,200,成功,h264,1280x720,25.0,有音频,2.44,10,156,2.6786748196666395,0,3,dc3ca601a266be67
Tide TV (1080p) [Not 24/7],https://5889e7d0d6e28.streamlock.net/tide-live/smil:livestream.smil/playlist.m3u8,TideTV.de@SD,,,,https://raw.githubusercontent.com/jnk22/kodinerds-iptv/master/logos/tv/tidetv.png,Undefined,1920x1080,iptv-org-all.txt,1612,200,成功,h264,1920x1080,25.0,有音频,5.766,9,183,6.7112675046666554,0,4,a164768b5534c78f
Tata Sky Bollywood Premiere (1080p),http://103.178.78.151:7505/play/a1vu/index.m3u8,TataSkyBollywoodPremiere.in@SD,,,,,Undefined,1920x1080,iptv-org-all.txt,1043,200,成功,h264,1920x1080,50.0,有音频,2.647,9,180,3.8235810459999584,0,2,eaf810143537671f
Thai Chaiyo (720p),https://live-iptv.thaichaiyo.tv/tcy/live-manifest.m3u8,ThaiChaiyo.th@SD,,,,https://i.imgur.com/uOfb3y1.png,Undefined,1920x1080,iptv-org-all.txt,2657,200,成功,h264,1920x1080,,有音频,12.399,9,165,11.250832890999959,0,9,
Supermarket Sweep (1080p) [Geo-blocked],https://amg00145-buzzr-bigballs-supermarket-rokuus-iqx8g.amagi.tv/playlist/amg00145-buzzr-bigballs-supermarket-rokuus/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1533,200,成功,h264,1920x1080,29.97002997002997,有音频,3.82,10,171,4.497997963666687,0,2,9456c9493eb6c29d
TV Cultura,https://player-tvcultura.stream.uol.com.br/live/tvcultura.m3u8,TVCultura.br@SD,,,,https://i.ibb.co/nm0jXMM/cultura-3x.png,Undefined,960x540,iptv-org-all.txt,1689,200,成功,h264,960x540,30.0,有音频,4.141,10,186,5.548023228666693,0,1,c138ce9e338e5897
TUDN (1080p) [Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/tudn/tudn.isml/hls/tudn.m3u8,TUDN.us,,,,https://i.imgur.com/oT5CAvd.png,Undefined,1920x1080,iptv-org-all.txt,1051,200,成功,h264,1920x1080,30.0,有音频,1.184,10,186,1.8552555349999313,0,1,d54b2453215731df
Tele Liguria Sud (576p),https://5f22d76e220e1.streamlock.net/tls/tls/playlist.m3u8,TeleLiguriaSud.it@SD,,,,https://i.imgur.com/OxgSGUW.png,Undefined,1280x720,iptv-org-all.txt,116,200,成功,h264,1280x720,25.0,有音频,2.729,10,104,3.663946897999987,0,3,b7c9c301c8c9f974
Tehzeeb TV (720p),https://cdn-4.pishow.tv/live/239/master.m3u8,TehzeebTV.in@SD,,,,https://i.imgur.com/PCVOdup.png,Undefined,424x240,iptv-org-all.txt,1127,200,成功,h264,424x240,25.0,有音频,10.513,10,168,11.41802724433334,0,3,e296d9698699272d
Takeshi's Castle,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6054a9f4bc8a5f000771504c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc866487-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=57bdd710-d72d-475b-8580-91d21df76905,,,,,,Undefined,426x240,iptv-org-all.txt,74,200,成功,h264,426x240,30.0,有音频,1.738,10,92,2.5060013486667003,0,6,cdc36763d91a303c
TV Artequatre (576p),https://streaming007.gestec-video.com/hls/artequatreTVA.m3u8,TVA.es@SD,,,,https://i.imgur.com/aobkgrS.png,Undefined,1920x1080,iptv-org-all.txt,1544,200,成功,h264,1920x1080,25.0,有音频,2.762,10,124,3.3980811436666727,0,2,9535c69631a5d4f2
Super!,https://495c5a85d9074f29acffeaea9e0215eb.msvdn.net/super/super_main/super_main_hbbtv/playlist.m3u8,Super.it@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Super%21_logo_2021.svg/512px-Super%21_logo_2021.svg.png,Undefined,1280x720,iptv-org-all.txt,3236,200,成功,h264,1280x720,25.0,有音频,3.072,10,130,3.156126106000007,0,2,fce0e25a2baa2ac5
Swaraj Express SMBC (720p) [Not 24/7],https://cdn-2.pishow.tv/live/477/master.m3u8,SwarajExpressSMBC.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/SMBC_TV.png,News,424x240,iptv-org-all.txt,218,200,成功,h264,424x240,25.0,有音频,10.759,10,186,11.575778805666687,0,1,d0a00f2d3f6b6369
Torque (720p),https://live-manifest.production-public.tubi.io/live/2a57c116-5540-439a-8703-8a20e21c6ea5/playlist.m3u8,,,,,,Undefined,384x216,iptv-org-all.txt,4356,200,成功,h264,384x216,29.97002997002997,有音频,3.924,10,184,4.197870129999994,0,2,a8ab8bf055575455
TeleTusciaSabina 2000 (576p) [Not 24/7],http://ts2000tv.streaming.nextware.it:8081/ts2000tv/ts2000tv/playlist.m3u8,TeleTusciaSabina2000.it@SD,,,,https://i.imgur.com/cfexNL9.png,Undefined,1024x576,iptv-org-all.txt,2006,200,成功,h264,1024x576,25.0,有音频,4.144,10,124,2.3151487873332903,0,2,9a95819a98b8bcfc
T-Vinet (480p),https://unlimited1-us.dps.live/inet2/inet2.smil/playlist.m3u8,TVinet.cl@SD,,,,https://i.imgur.com/KisHIpA.png,Undefined,1280x720,iptv-org-all.txt,238,200,成功,h264,1280x720,30.0,有音频,1.892,10,130,2.4253864690000078,0,15,
TUDN (1080p),https://d162h6qqsk8wvl.cloudfront.net/c84794a7-80f2-4598-a92d-f8641cc684f4/manifest.m3u8,TUDN.mx@SD,,,,https://i.imgur.com/oT5CAvd.png,Undefined,854x480,iptv-org-all.txt,1248,200,成功,h264,854x480,29.97002997002997,有音频,4.552,10,186,5.454382034666689,3,30,
TelePaks (396p),https://cloudfront44.lexanetwork.com:1344/relay02/livestream004.sdp/playlist.m3u8,TelePaks.hu@SD,,,,https://i.imgur.com/T8ueztB.png,General,704x396,iptv-org-all.txt,1835,200,成功,h264,704x396,25.0,有音频,3.969,10,99,3.7497085326666593,0,7,ee67a52e18396549
Subin TV (1080p),https://stream.galaxyott.live/live/subintv/index.m3u8,SubinTV.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/subintvtamil.png,Entertainment,1920x1080,iptv-org-all.txt,2054,200,成功,h264,1920x1080,29.97002997002997,有音频,5.952,9,171,9.221478522666644,0,15,
Telemundo Accion,https://xumo-drct-ch835-ekq0p.fast.nbcuni.com/live/master.m3u8,,,,,,Undefined,426x240,iptv-org-all.txt,522,200,成功,h264,426x240,30.0,有音频,2.304,10,179,3.039031420000015,0,2,ce33bc8381c6c51f
Super Channel 12 (1080p),https://servilive.com:3263/live/channel12live.m3u8,SuperChannel12.mx@SD,,,,https://i.imgur.com/dLHIvKz.png,General,1920x1080,iptv-org-all.txt,1544,200,成功,h264,1920x1080,30.0,有音频,2.749,10,135,5.16989576166668,0,2,cc263389b36dc2a7
Syfy East,https://fl1.moveonjoy.com/SYFY/index.m3u8,Syfy.us@East,,,,https://i.imgur.com/4fMWhUE.png,Undefined,1280x720,iptv-org-all.txt,1152,200,成功,h264,1280x720,29.97002997002997,有音频,2.897,10,142,3.961087072000017,0,2,e6997066ca590dae
Tatai TV (1080p),https://cloudfront44.lexanetwork.com:1344/relay01/broadcast006.sdp/playlist.m3u8,TataiTV.hu@SD,,,,https://i.imgur.com/skXYntc.png,General,1280x720,iptv-org-all.txt,2131,200,成功,h264,1280x720,25.0,有音频,4.024,10,145,5.910391402666694,0,2,f4652327031b0ffc
Tolly TV (1080p),https://streams2.sofast.tv/ptnr-yupptv/title-TOLLY-TV-TEL_yupptv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/13b5735d-52c3-4be0-853d-e0ec0127e708/manifest.m3u8,TollyTV.in@HD,,,,https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/aumnrs.png,Movies,1920x1080,iptv-org-all.txt,993,200,成功,h264,1920x1080,25.0,有音频,5.147,10,169,7.523790495666655,0,6,a1d23c636e98674d
Surya Music (480p),http://103.140.254.2:3500/live/747.m3u8,SuryaMusic.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_SURYA_MUSIC/images/LOGO_HD/image.png,Music,864x486,iptv-org-all.txt,1000,200,成功,h264,864x486,25.0,有音频,6.22,10,186,6.400604230999988,0,1,c1893f2726cad27a
TV Color Canal 36 (720p),https://video.compuwebecuador.com:3067/live/tvcolorlive.m3u8,TVColorCanal36.ec@SD,,,,https://i.imgur.com/QJW6khK.jpg,General,1280x720,iptv-org-all.txt,311,200,成功,h264,1280x720,30.0,有音频,10.746,10,142,6.366246466999958,0,3,
TJK TV (1080p),https://tjktv-live.tjk.org/tjktv.m3u8,TJKTV.tr@SD,,,,https://i.imgur.com/3zHdkYG.png,Sports,640x360,iptv-org-all.txt,1587,200,成功,h264,640x360,25.0,有音频,10.679,10,186,11.533718147666681,0,1,f3004e7c33a7982f
Total TV Haryana (576p),https://cdn-2.pishow.tv/live/1522/master.m3u8,TotalTVHaryana.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TOTAL_TV/images/LOGO_HD/image.png,Undefined,424x240,iptv-org-all.txt,1973,200,成功,h264,424x240,25.0,有音频,10.723,10,186,11.751850865666654,0,1,bb2dd425f215b321
TV Maya (480p),https://5ca9af4645e15.streamlock.net/mayas/videomayas/playlist.m3u8,TVMaya.gt@SD,,,,https://i.imgur.com/BGFa4OO.png,Education,1280x720,iptv-org-all.txt,10,200,成功,h264,1280x720,29.97002997002997,有音频,1.299,11,32,0.6893386199999441,0,3,b3134eac24ee44ee
WBMA-LD1 (720p),http://143.244.60.30/AL_BIRMINGHAM_ABC/index.m3u8,WBMALD1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,Undefined,1280x720,iptv-org-all.txt,47,200,成功,h264,1280x720,59.94005994005994,有音频,1.418,11,102,1.2777992426666742,0,3,dc2bd029e2d92bd4
WEAR-DT1 (720p),http://143.244.60.30/AL_MOBILE_ABC/index.m3u8,WEARDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,Undefined,1280x720,iptv-org-all.txt,47,200,成功,h264,1280x720,59.94005994005994,有音频,1.452,11,64,1.0342636540000285,0,3,80e8a0d27fde8dd4
Ultra TV Puebla (720p) [Not 24/7],https://5e50264bd6766.streamlock.net/telemetrika2/smil:telemetrika2.smil/playlist.m3u8,UltraTVPuebla.mx@SD,,,,https://www.ultralaradio.mx/sad/imagenes/sucursales/1.png,Undefined,1280x720,iptv-org-all.txt,783,200,成功,h264,1280x720,25.0,有音频,1.958,11,99,0.9822363549999787,0,7,ae9283683d95957c
West Hollywood WeHoTV (West Hollywood CA) (360p),https://cdn3.wowza.com/5/M0lyamVmM2JWcjhQ/weho/G0161_004/playlist.m3u8,WeHoTV.us@SD,,,,https://i.imgur.com/p3L2vSL.png,Undefined,640x360,iptv-org-all.txt,1828,200,成功,h264,640x360,25.0,有音频,1.953,11,70,0.9360432109999692,0,6,0000000000000000
Uniteve (720p) [Not 24/7],https://vivo.solumedia.com:19360/uniteve/uniteve.m3u8,Uniteve.ar@SD,,,,https://pbs.twimg.com/profile_images/720276300888453120/a_SDOmBc_400x400.jpg,Undefined,1280x720,iptv-org-all.txt,540,200,成功,h264,1280x720,30.0,有音频,2.232,11,74,2.0037053696667044,0,3,91bf44c838e707dc
TVS Flashback Network (360p),https://rpn.bozztv.com/gusa/gusa-TVSFlashback/index.m3u8,TVSFlashbackNetwork.us@SD,,,,https://www.watchyour.tv/channels/logo/tvs-flashback-network.jpg,Entertainment,640x480,iptv-org-all.txt,62,200,成功,h264,640x480,,有音频,2.544,11,52,1.9082761546666613,0,3,b8e7c2bd5a206599
Vale TV (480p) [Not 24/7],https://59d39900ebfb8.streamlock.net/valetv_480/valetv_480/playlist.m3u8,ValeTV.ve@SD,,,,https://i.imgur.com/NMI2Wed.png,General,1280x720,iptv-org-all.txt,1375,200,成功,h264,1280x720,59.94005994005994,有音频,2.572,11,140,2.5420250736666694,0,7,e3fc4398c02b3e55
TVO,https://cdn.mycloudstream.io/hls/live/broadcast/aa5i1jfn/index.m3u8,TVO.do@SD,,,,https://i.imgur.com/MhloaFB.png,General,1280x720,iptv-org-all.txt,234,200,成功,h264,1280x720,29.97002997002997,有音频,2.732,11,154,2.2165997446666665,0,3,8aa4f99e66739864
Vaanavil TV (720p),https://6n3yope4d9ok-hls-live.5centscdn.com/vaanavil/TV.stream/playlist.m3u8,VaanavilTV.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/Vaanavil_TV.png,Music,640x360,iptv-org-all.txt,1775,200,成功,h264,640x360,25.0,有音频,2.941,11,60,1.3632838560000096,0,3,a9295af2255f0753
WBTV Living With Evil [Geo-blocked],https://live-manifest.production-public.tubi.io/live/963f4a88-fe30-44f7-ae20-09a08eeb7cf7/playlist.m3u8,,,,,,Undefined,,iptv-org-all.txt,1774,200,成功,h264,,,有音频,3.17,10,158,2.4174963019999987,0,2,8f8d743033f324d6
WBTV Chasing Criminals [Geo-blocked],https://live-manifest.production-public.tubi.io/live/2bbace1f-ef14-4f1d-84f3-4fa07e4cf498/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,3553,200,成功,h264,1280x720,29.97002997002997,有音频,3.241,10,186,2.4461615413333297,0,3,847b0d8ecec8ca8f
TV Peñol (720p),https://stmv1.voxtvhd.com.br/tvpenol/tvpenol/playlist.m3u8,TVPenol.co@SD,,,,https://i.imgur.com/Zm4934Z.png,General,1280x720,iptv-org-all.txt,1626,200,成功,h264,1280x720,29.97002997002997,有音频,3.258,11,86,2.566240066999986,0,3,c0e58f9e3c64d1c6
WBTV Classic Cinema [Geo-blocked],https://live-manifest.production-public.tubi.io/live/c9a11be6-98bc-4a1b-a8f0-6236bffa7286/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,3434,200,成功,h264,1280x720,29.97002997002997,有音频,3.305,10,185,2.5789368753333406,0,2,94cb633174a55a9d
Vati Lao TV (720p),https://livefta.malimarcdn.com/ftaedge00/vatilaotv.stream/playlist.m3u8,VatiLao.la@SD,,,,https://i.imgur.com/NwxXABV.png,Entertainment,1280x720,iptv-org-all.txt,832,200,成功,h264,1280x720,29.97002997002997,有音频,0.601,11,88,0.8150351529999966,0,3,f5e1c0deee068117
TV Syri (720p),https://gjirafa-video-live.gjirafa.net/gjvideo-live/xej-xnb-ba0-kup/index.m3u8,TVSyri.xk@SD,,,,https://i.imgur.com/ZQuFosn.png,Undefined,1280x720,iptv-org-all.txt,583,200,成功,h264,1280x720,25.0,有音频,3.463,11,46,1.4624536263333237,0,3,9bd93c26662ed2e0
WBTV Nikita [Geo-blocked],https://live-manifest.production-public.tubi.io/live/69aad4c1-9bb9-49db-9b2a-f8b26a7c3582/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,865,200,成功,h264,1280x720,29.97002997002997,有音频,2.054,10,183,2.129820923333341,0,2,c03b1de8381fc3bc
UNISUL TV (720p),https://sitetv.brasilstream.com.br/hls/sitetv/index.m3u8?token=,UnisulTV.br@SD,,,,https://i.imgur.com/N0TvAFz.png,Culture;Education,1280x720,iptv-org-all.txt,1391,200,成功,h264,1280x720,29.97002997002997,有音频,4.358,11,143,3.5284182126666983,0,2,83936467592e0f4f
